id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
seamstress,裁缝,每局游戏限一次，在夜晚时，选择除自己外的两名玩家：你会得知他们是否为同一阵营。,裁缝选择不使用能力，或指向两名玩家：如果选择了两名玩家，告诉他这两名玩家是否为同一阵营。,裁缝选择不使用能力，或指向两名玩家：如果选择了两名玩家，告诉他这两名玩家是否为同一阵营。,,失去能力
sentinel,哨兵,游戏开始时可能会多或者少一名外来者。,,,,
shabaloth,巨颚,每个夜晚*，选择两名玩家：这些玩家死亡。被你上一次选择的玩家之一可能因为你的反刍而复活。,,前一晚巨颚选择的玩家之一可能会复活。巨颚指向两名玩家，这两名玩家死亡。,,"复活,死亡"
slayer,杀手,每局游戏限一次，在白天时，你可以公开选择一名玩家：如果那名玩家是恶魔，那么该玩家会死去。,,,,失去能力
snakecharmer,舞蛇人,每个夜晚，选择一名存活玩家：如果选中了恶魔，则与其调换角色和阵营，然后那名玩家会中毒。,舞蛇人指向一名玩家。如果那名玩家是恶魔：交换恶魔和舞蛇人的角色和阵营。依次唤醒这些玩家并告知他们的新角色和阵营。新的舞蛇人中毒。,舞蛇人指向一名玩家。如果那名玩家是恶魔：交换恶魔和舞蛇人的角色和阵营。依次唤醒这些玩家并告知他们的新角色和阵营。新的舞蛇人中毒。,,中毒
snitch,告密者,在你的首个夜晚，所有爪牙会分别得知三个不在场的角色。,分别给爪牙们展示三个不在场角色，这些信息包括展示给恶魔的角色之间可能会有重叠。,,,
soldier,士兵,恶魔的能力对你无效。,,,,
spiritofivory,象牙精魄,游戏过程中比不可能再产生超过一名邪恶玩家。,,,,No extra evil
spy,间谍,每个夜晚，你可以查看魔法书。当有角色的能力要探查或影响村民或外来者时，你可能会被视为一名善良角色，即使你已经死亡。,将魔法书展示给间谍，他想看多久就看多久。,将魔法书展示给间谍，他想看多久就看多久。,,
stormcatcher,暴风捕手,宣布一个善良阵营角色。如果那个角色在场，则对应玩家只能因处决而死亡。但邪恶玩家会得知拥有这个身份的玩家是谁。,,,,Safe
sweetheart,心上人,如果你死亡，一名玩家会陷入醉酒状态。,,说书人选择一个玩家放置醉酒标记。,,醉酒
tealady,茶女郎,如果你的左右两侧最靠近你的存活玩家均为善良阵营，那么这两名玩家不会死亡。,,,,不会死亡
thief,盗贼,每个夜晚，选择一名除自己外的玩家：那名玩家明天白天的投票被视为负1票。,盗贼指向一名玩家。将负票标记放在那名玩家旁。,盗贼指向一名玩家。将负票标记放在那名玩家旁。,,负票
tinker,修补匠,你随时都有可能会死亡。,,修补匠可能会死。,,死亡
towncrier,公告员,每个夜晚*，你会得知是否有爪牙在今天进行了提名。,,诉她白天爪牙是否参与了提名。白天时当爪牙提名，标记已提名，否则在黄昏时标记未提名。,,"已提名,未提名"
toymaker,玩具制造商,恶魔可以选择不在夜晚杀人，且必须至少在一局游戏里这样选择一次。,,,,No Attack
undertaker,送葬者,每个夜晚*，你会得知今天因处决而死去的玩家的角色。,,如果有玩家今天白天被处决：展示那个玩家的角色标记。,,被处决
vigormortis,死灵法师,每个夜晚*，选择一名玩家：该玩家死亡。你因此杀死的爪牙会保留他们的能力，且还会让一个在该爪牙左右两侧最邻近的村民之一中毒。（-1外来者）,,死灵法师选择一名玩家：那名玩家死亡。如果那名玩家是爪牙，则保留其能力，并且该爪牙的一个相邻的村民会中毒。,,"中毒,死亡"
virgin,童贞之人,当你第一次被提名时，如果提名者是村民，那么那名玩家立刻被处决。,,,,失去能力
vortox,悖论漩涡,每个夜晚*，选择一名玩家：该玩家死亡。村民的能力始终会获得错误的信息。在每个白天，如果没有玩家被处决，邪恶阵营获胜。,,悖论漩涡选择一名玩家：那名玩家死亡。,,死亡
voudon,巫毒师,只有你和死者可以投票，且他们不需要消耗投票机会。白天会处决得票最高的玩家，不论票数是否过半。,,,,
washerwoman,洗衣妇,在你的首个夜晚，你会得知两名玩家其中一位是村民，且知道他的角色具体是什么。,展示一个在场的村民角色标记。指向两名玩家，其中一位是那个角色。,,,"另一位,村民"
widow,寡妇,在你的第一个夜晚，你可以查看魔法书并选择一名玩家：那名玩家中毒。会有一名善良玩家知道这场游戏里有寡妇。,给寡妇展示魔法书，她想看多久就看多久。等她看完后，让她指向一个玩家。那个玩家中毒。唤醒一名善良玩家，告诉他场上有寡妇。,,被知晓,中毒
witch,女巫,每个夜晚，选择一名玩家：如果那名玩家明天发起了提名，则该玩家会死亡。如果只有三名玩家存活，你失去这项能力。,女巫指向一名玩家。那名玩家在明天白天发起提名时会立刻死去。,如果有四位或更多玩家存活：女巫指向一名玩家。那名玩家在明天白天发起提名时会立刻死去。,,被诅咒
zombuul,丧尸,每个夜晚*，如果白天时没有任何人死亡，则醒来并选择一名玩家：那名玩家死亡；【当你第一次死亡时】，你并不会真正死去，但你会表现的像是死了。,,如果没有人在白天死亡，丧尸选择一个玩家：那名玩家死亡。,,"死亡,白天死亡"
