id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
sailor,البحار,في كل ليلة، اختار لاعب، إما أنت أو هو يصبح مخمور إلى المساء. أنت لا تموت إذا لم تكن مخمور,البحار يختار لاعب فإما البحار أو اللاعب المختار يصبح مخمور,اللاعب المخمور السابق لايصبح مخمور. البحار يختار لاعبالبحار يختار لاعب فإما البحار أو اللاعب المختار يصبح مخمور,,مخمور
saint,القديس,إذا تم قتلك في النهار بالتصويت، فريقك يخسر,,,,
savant,العالِم,في كل يوم، يخبرك المنظم سريا معلومتين أحدهما صحيح والأخرى خاطئة,,,,
scapegoat,Scapegoat,"If a player of your alignment is executed, you might be executed instead.",,,,
scarletwoman,المرأة الحمراء, إذا تم قتل رئيس الأشرار وكان هناك 5 لاعبين أو أكثر على قيد الحياة، تصبح أنت رئيس الأشرار (المسافرين لايتم احتسابهم).,,إذا أصبحت المرأة الحمراء هي رئيس الأشرار، أخبرها بذلك.,,رئيس الأشرار
seamstress,الخياط,مرة واحدة في اللعبة في الليل، تختار لاعبين غيرك ويخبرك المنظم هل هما من نفس الفريق,الخياط إما يرفض استخدام ميزته أو يختار لاعبين، وعليك أن تخبره إذا كان هذان اللاعبان من نفس الفريق أو لأ,إذا لم يستخدم الخياط ميزته،فهو إما يرفض استخدام ميزته الآن أو يختار لاعبين، وعليك أن تخبره إذا كان هذان اللاعبان من نفس الفريق أو لأ,,بدون ميزة
sentinel,Sentinel,There might be 1 extra or 1 fewer Outsider in-play.,,,,
shabaloth,الملتهم,في كل ليلة، اختار لاعبين فيقتلان. اللاعب الميت السابق ربما يعود للحياة,,اللاعب المختار الليلة السابقة من الملتهم يمكن أن يعود للحياة. ويختار الملتهم لاعبين فيقتلان,,"ميت,حي"
slayer,القناص,مرة واحدة في اللعبة، خلال النهار يمكنك اختيار لاعب على الملأ فإذا كان هو رئيس الأشرار يقتل فورا,,,,بدون ميزة
snakecharmer,الثعبان الساحر,في كل ليلة، اختار لاعب إذا كان هذا اللاعب رئيس الأشرار تصبح أنت رئيس الأشرار وهو يصبح الثعبان الساحر ولكن مسمم.,الثعبان الساحر يختار لاعب، إذا كان هذا اللاعب هو رئيس الأشرار يتبادلون الأدوار. أخبر كل لاعب بشخصيته الجديدة . علما أن الثعبان الساحر الجديد يكون مسمم,الثعبان الساحر يختار لاعب، إذا كان هذا اللاعب هو رئيس الأشرار يتبادلون الأدوار. أخبر كل لاعب بشخصيته الجديدة . علما أن الثعبان الساحر الجديد يكون مسمم,,مسمم
snitch,Snitch,Minions start knowing 3 not-in-play characters.,After Minion info wake each Minion and show them three not-in-play character tokens. These may be the same or different to each other and the ones shown to the Demon.,,,
soldier,الجندي,لا يستطيع رئيس الأشرار أن يقتلك.,,,,
spiritofivory,Spirit Of Ivory,There can't be more than 1 extra evil player.,,,,No extra evil
spy,الجاسوس,في كل ليلة، تطلع على شاشة العرض الرئيسية التي يشاهدها المنظم، لتعرف جميع شخصيات اللاعبين، ويمكن للمنظم أن يختار لك شخصية من سكان القرية أو الغرباء خلال مجريات اللعب.,أرسل شاشة العرض الرئيسية للجاسوس.,أرسل شاشة العرض الرئيسية للجاسوس.,,
stormcatcher,Storm Catcher,"Name a good character. If in play, they can only die by execution, but evil players learn which player it is.",,,,Safe
sweetheart,الحبيبة,إذا تم قتلك، أحد اللاعبين يظل مخمور إلى نهاية اللعبة,,اختار لاعب ليصبح مخمور,,مخمور
tealady,صبابة الشاي,إذا كان جيرانك الاثنين طيبين، لن يموتوا,,,,لايموت
thief,Thief,"Each night, choose a player (not yourself): their vote counts negatively tomorrow.",The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,,Negative vote
tinker,السمكري,ممكن أن تموت في أي لحظة,,السمكري ممكن يموت,,ميت
towncrier,منادي القرية,في كل ليلة، المنظم يخبرك إذا ما قام أحد الأشرار (ليس الرئيس) بترشيح أحد لقتله (عن طريق التصويت) في ذلك اليوم,,ضع علامة ""رشح شرير"" وأخبر منادي القرية أن أحد الأشرار (ليس رئيس الأشرار) رشح لاعب لقتله عن طريق التصويت,,شرير لم يرشح لاعب، شرير رشح لاعب
toymaker,Toymaker,The Demon may choose not to attack & must do this at least once per game. Evil players get normal starting info.,,,,No Attack
undertaker,القبورجي,في كل ليلة، تقدر تعرف شخصية الشخص اللي قتل بالتصويت في النهار.,,إذا قتل لاعب بالتصويت في النهار، أخبره شخصية ذلك اللاعب.,,قتل
vigormortis,فيغومورتيس,في كل ليلة اختار لاعب تقتله، عندما تقتل الأشرار الآخرين يحافظون على قواهم وميزاتهم بالإضافة إلى أنه يتم تسميم لاعب من سكان القرية مجاور للشرير المختار [+1 غريب],,فيغومورتيس يختار لاعب لقتله. إذا كان ذلك اللاعب من الأشرار يحافظ على ميزته ويصبح أحد اللاعبين المجاورين له من سكان القرية مسمم,,ميت، لديه ميزة، مسمم
virgin,العذراء,أول مرة يتم التصويت عليك إذا كان المصوت من سكان القرية يقتل فورا.,,,,بدون ميزة
vortox,الدوامة,في كل ليلة اختار لاعب تقتله، بوجودك في اللعبة كل اللاعبين من سكان القرية أصحاب الميزات يحصلون على معلومات خاطئة، وفي أي يوم إذا لم يتم قتل أحد اللاعبين في النهار بالتصويت يفوز الأشرار,,الدوامة يختار لاعب فيقتل,,ميت
voudon,Voudon,Only you and the dead can vote. They don't need a vote token to do so. A 50% majority is not required.,,,,
washerwoman,الغسالة, في أول لیلة فقط، المنظم یخبرك شخصیة محددة من سكان القریة لأحد لاعبین.,أخبره باسم شخصية من سكان القرية الموجودين في اللعبة، ثم أخبره باسم لاعبين أحدهما صاحب هذه الشخصية.,,,"سكان القرية,خطأ"
widow,الأرملة,في أول ليلة، انظر إلى شاشة العرض الرئيسية واختار لاعب يتسمم. أحد اللاعبين الطيبين يعرف أنك موجود في اللعبة,أظهر شاشة العرض الرئيسية للأرملة. والأرملة يختار لاعب لكي يتسمم. أخبر أحد اللاعبين الطيبين بأن الأرملة موجود في اللعبة,,يعرف,مسمم
witch,الساحر,في كل ليلة، اختار لاعب وإذا قام هذا اللاعب بترشيح أحد اللاعبين للقتل في النهار يقتل هو، إذا بقي 3 لاعبين فقط على قيد الحياة تخسر هذه الميزة,الساحر يختار لاعب، وفي اليوم التالي إذا رشح هذا اللاعب أحد اللاعبين للقتل يُقتل هو على الفور,إذا كان هناك 4 لاعبين على الأقل على قيد الحياة، يختار الساحر لاعب، وفي اليوم التالي إذا رشح هذا اللاعب أحد اللاعبين للقتل يُقتل هو على الفور,,مسحور
zombuul,زومبول,في كل ليلة، إذا لم يمت أي لاعب في النهار، اختار لاعب يقتل. عندما تُقتل أول مرة فإنك لاتموت ولكن يظهر للاعبين أنك ميت,,إذا لم يمت أي لاعب في النهار يختار الزومبول لاعب فيقتله,,"مات اليوم,ميت"
