id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
thief,Tolvaj,"Each night, choose a player (not yourself): their vote counts negatively tomorrow.",The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,,Negative vote
tinker,Bütykölő,Bármikor meghalhatsz.,,The Tinker might die.,,Dead
towncrier,Városi Hírmondó,"Minden éjszaka* megtudod, hogy kivégzésre jelölt-e ma Csatlós.",,"Nod 'yes' or shake head 'no' for whether a Minion nominated today. Place the 'Minion not nominated' marker (remove 'Minion nominated', if any).",,"Minion nominated,Minions not nominated"
toymaker,játékkészítő,The Demon may choose not to attack & must do this at least once per game. Evil players get normal starting info.,,,,No Attack
undertaker,Sírásó,"Minden éjszaka* megtudod, hogy ma melyik karakter halt meg kivégzés által.",,If a player was executed today: Show that player’s character token.,,Executed
vigormortis,Élőhalott,"Minden éjszaka* válassz egy játékost, aki meghal. A Csatlósok, akiket megölsz, megtartják a képességüket és megmérgezel 1 szomszédos Városlakót. [-1 Kívülálló]",,"The Vigormortis points to a player. That player dies. If a Minion, they keep their ability and one of their Townsfolk neighbours is poisoned.",,"Dead,Has ability,Poisoned"
virgin,Szűz,"Az először, amikor kivégzésre jelölnek, ha a jelölő egy Városlakó, azonnal kivégzik.",,,,No ability
vortox,Vortox,"Minden éjszaka* válassz egy játékost, aki meghal. Városlakó képességek hamis információt eredményeznek. Bármelyik nap, mikor senkit sem végeznek ki, gonosz nyer.",,The Vortox points to a player. That player dies.,,Dead
voudon,Voudon,Only you and the dead can vote. They don't need a vote token to do so. A 50% majority is not required.,,,,
washerwoman,Mosónő,"Az első éjszaka megtudod, hogy 2 játékosból 1 egy adott Városlakó.","Show the character token of a Townsfolk in play. Point to two players, one of which is that character.",,,"Townsfolk,Wrong"
widow,Özvegy,"On your 1st night, look at the Grimoire and choose a player: they are poisoned. 1 good player knows a Widow is in play.","Show the Grimoire to the Widow for as long as they need. The Widow points to a player. That player is poisoned. Wake a good player. Show the 'These characters are in play' card, then the Widow character token.",,Knows,Poisoned
witch,Boszorkány,"Minden éjszaka válassz egy játékost, ha holnap kivégzésre jelöl, meghal. Ha csak 3 játékos él, elveszted ezt a képességet.",The Witch points to a player. If that player nominates tomorrow they die immediately.,If there are 4 or more players alive: The Witch points to a player. If that player nominates tomorrow they die immediately.,,Cursed
zombuul,Zombuul,"Minden éjszaka*, ha ma senki sem halt meg, válassz egy játékost, aki meghal. Amikor először halsz meg, életben maradsz, de halottként látnak.",,If no-one died during the day: The Zombuul points to a player. That player dies.,,"Dead,Died today"
