id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
psychopath,Psicopata,"A cada dia, antes das nomeações, você pode escolher um jogador publicamente: o alvo morre. Quando executado, você só morre se perder em um ""jo-ken-po"".",,,,
pukka,Pukka,"A cada noite, escolha um jogador: O alvo fica envenenado. O jogador envenenado anteriormente morre e então é desenvenenado.",A Pukka aponta para um jogador. Esse jogador fica envenenado.,A Pukka aponta para um jogador. Esse jogador fica envenenado. O jogador envenenado anteriormente morre e fica desenvenenado.,,"Envenenado,Morto"
puzzlemaster,Enigmático,"1 jogador está Bêbado, mesmo que você morra. Você pode adivinhar quem é (uma chance). Se acertar, você vê quem é o Demônio, você vê o jogador errado.",,,,"Bêbado,Chance usada"
ravenkeeper,Mestre dos Corvos,"Se você morrer à Noite, será acordado para escolher um jogador: você vê o personagem do alvo.",,"Se o Mestre dos corvos morreu esta noite, o mesmo aponta pra um jogador. Mostre o token de personagem do alvo.",,
recluse,Recluso,"Você pode ser registrado como mau e Demônio ou Lacaio, mesmo quando morto.",,,,
revolutionary,Revolucionário,"2 jogadores vizinhos têm o mesmo alinhamento e todos sabem quem são. Uma vez por jogo, um deles pode ser registrado falsamente.",,,,Register Falsely?
riot,Pandemônio,"Nomeados morrem, mas podem nomear novamente imediatamente (no dia 3, é obrigatório). Após o dia 3, o Mal vence. [Todos os Lacaios são Pandemônio]",,,,
sage,Sábio,"Se você for morto pelo Demônio, você descobre que ele é 1 dentre 2 jogadores.",,"Se o Sábio foi morto por um Demônio: aponte para dois jogadores, um dos quais é esse Demônio.",,
sailor,Marinheiro,"A cada noite, escolha um jogador vivo: você ou o alvo fica bêbado até o anoitecer. Você não pode morrer.","O Marinheiro aponta para um jogador. Marque ou Marinheiro, ou o jogador escolhido como 'Bêbado'.",Remova o token 'Bêbado'. O Marinheiro aponta para um jogador. Marque o Marinheiro ou o jogador escolhido como 'Bêbado'.,,Bêbado
saint,Santo,"Se você morrer por execução, seu time perde.",,,,
savant,Prodígio,"A cada dia, você pode visitar o Narrador para saber 2 coisas em segredo: 1 é verdadeira e 1 é falsa.",,,,
scapegoat,Bode Expiatório,"Se um jogador do mesmo alinhamento for executado, você pode ser executado em vez disso.",,,,
scarletwoman,Mulher Escarlate,"Se há 5 ou mais jogadores vivos e o Demônio morrer, você se torna o Demônio. (Viajantes não contam)",,"Se a Mulher Escarlate se tornou o Demônio hoje: Mostre a carta 'Você é', e o token de personagem do Demônio.",,Demônio
seamstress,Costureira,"Uma vez por jogo, à noite, você pode escolher 2 jogadores (exceto você): você descobre se os alvos têm o mesmo alinhamento.",A Costureira pode escolhe 2 jogadores. Sinalize 'sim' ou 'não' com a cabeça. (lembrete),A Costureira pode escolhe 2 jogadores. Sinalize 'sim' ou 'não' com a cabeça. (lembrete),,Sem habilidade
sentinel,Sentinela,Pode haver 1 Forasteiro a mais ou a menos.,,,,
shabaloth,Shabaloth,"A cada noite*, escolha 2 jogadores: os alvos morrem. Um jogador morto escolhido na noite anterior pode ser revivido.",,Um dos jogadores escolhidos pelo Shabaloth na noite anterior pode ser ressuscitado. O Shabaloth aponta para dois jogadores. Esses jogadores morrem.,,"Morto 1,Morto 2"
slayer,Atirador,"Uma vez por jogo, durante o dia, você pode escolher um jogador publicamente: se o alvo for o Demônio, morre.",,,,Sem habilidade
snakecharmer,Encantador de Serpentes,"A cada noite, escolha um jogador vivo: se o alvo for um Demônio, troca de personagem e alinhamento com você, e então fica envenenado.",O Encantador de Serpentes escolhe um jogador vivo. Se escolheu o Demônio: Mostre o token 'Você é' e o torn de personagem do Demônio. Mostre o polegar para biaxo. Troque os tokens de personagem do Encantador de Serpentes com o do Demônio. Coloque o antigo Encantador de Serpentes para dormir. Acorde o Demônio antigo. Mostre o token 'Você é' e o token do Encantador de Serpentes e mostre o polegar para cima. (lembrete),O Encantador de Serpentes escolhe um jogador vivo. Se escolheu o Demônio: Mostre o token 'Você é' e o torn de personagem do Demônio. Mostre o polegar para biaxo. Troque os tokens de personagem do Encantador de Serpentes com o do Demônio. Coloque o antigo Encantador de Serpentes para dormir. Acorde o Demônio antigo. Mostre o token 'Você é' e o token do Encantador de Serpentes e mostre o polegar para cima. (lembrete),,Envenenado
snitch,Dedo-duro,Lacaios começam sabendo de 3 personagens fora do jogo.,"Após a etapa de informar Lacaios, acorde ca Lacaios e mostre 3 tokens de personagens fora do jogo.",,,
soldier,Soldado,Você está a salvo do Demônio.,,,,
spiritofivory,Espírito de Marfim,Não pode haver mais de 1 jogador mau extra.,,,,No extra evil
spy,Espião,"A cada noite, você vê o Grimório. Você pode ser registrado como bom e Cidadão/Forasteiro, mesmo quando morto.",Mostre o Grimório para o Espião pelo tempo que ele precisar.,Mostre o Grimório para o Espião pelo tempo que ele precisar.,,
stormcatcher,Storm Catcher,"Diga o nome de um personagem bom. Se estiver em jogo, o personagem só pode morrer por execução, mas o Mal sabe quem é aquele personagem.",,,,Safe
sweetheart,Queridinha,"Se você morrer, um jogador fica bêbado.",,"Se a Queridinha morreu, marque um jogador como 'Bêbado'.",,Bêbado
tealady,Moça do Chá,"Se ambos os seus vizinhos vivos são bons, não podem morrer.",,,,Não pode morrer
thief,Ladrão,"A cada noite, escolha um jogador (exceto você): o voto do alvo conta negaruvamente amanhã.",O Ladrão aponta para um jogador. Marque o alvo com o token 'voto negativo'.,O Ladrão aponta para um jogador. Marque o alvo com o token 'voto negativo'.,,Voto Negativo
tinker,Imprudente,Você pode morrer a qualquer momento.,,O Imprudente pode morrer.,,Morto
towncrier,Arauto da Cidade,"A cada noite*, você descobre se um Lacaio nomeou hoje.",,"Faça 'sim' ou 'não' com a cabeça para indicar se algum Lacaio nomeou hoje. Coloque o lembrete 'Lacaios não nomearam' (remova 'Lacaio nomeou', se for o caso).",,"Lacaio nomeou,Lacaios não nomearam"
toymaker,Brinquinheiro,O Demônio pode escolher não atacar e deve fazer isso pelo menos uma vez no jogo. O Mal começa com as informações iniciais.,,,,No Attack
undertaker,Coveiro,"A cada noite*, você vê o personagem que morreu por execução durante o dia.",,"Se um jogador foi morto por execuçãoo de dia, mostre o token do personagem desse jogador.",,Executado
vigormortis,Vigormortis,"A cada noite*, você escolhe um jogador: o alvo morre. Lacaios que você mata mantêm suas habilidades e envenenam um vizinho cidadão. [-1 Forasteiro].",,"O Vigormortis escolhe um jogador. O jogador morre. Se o alvo for Lacaio, mantêm sua habilidade e um de seus vizinhos Cidadãos é envenenado.",,"Envenenado,Morto,Tem Habilidade"
virgin,Virgem,"Na 1ª vez que você é nomeado, se o nomeador for um Cidadão, o mesmo é executado imediatamente.",,,,Sem habilidade
vortox,Vortox,"A cada noite*, escolha um jogador: o alvo morre. Habilidades de Cidadão geram informações falsas. A cada dia, se ninguém for executado, o Mal vence.",,"O Vortox escolhe um jogador, o alvo morre.",,Morto
voudon,Voudon,Apenas você e os mortos podem votar. Não é necessário ter tokens de voto para isso. Não é necessário um mínimo de 50% de votos.,,,,
washerwoman,Lavadeira,Você começa sabendo que 1 dentre 2 jogadores é um Cidadão específico.,"Mostre o token de um Cidadão em jogo. Aponte 2 jogadores, um destes deve ser o Cidadão mostrado.",,,"Cidadão,Errado"
widow,Viúva,"Na sua primeira noite, veja o Grimório e escolha um jogador: o alvo está envenenado. 1 jogador do Bem sabe que a Viúva está em jogo.",Mostre o Grimório para a viúva. A viúva escolhe um jogador. Esse jogador está envenenado. Acorde um jogador bom. Informe-o que a Viúva está em jogo.,,Sabe,"Envenenado,Sabe"
witch,Feiticeira,"A cada noite, escolha um jogador: se o alvo nomear durante o dia, morre. Se apenas 3 jogadores estiverem vivos, você perde esta habilidade.",A Feiticeira escolhe um jogador. (lembrete),A Feiticeira escolhe um jogador. (lembrete),,Amaldiçoado
zombuul,Zombuul,"A cada noite*, se ninguém morreu durante o dia, escolha um jogador: o alvo morre. Na 1ª vez que você morreria, continua vivo, mas registra como morto.",,Se ninguém morreu durante o dia: o Zombuul aponta para um jogador. O alvo morre.,,"Morreu de dia,Morto"
