id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
soldier,士兵,你免受惡魔攻擊.,,,,
spiritofivory,象牙精神,不能存在超過一個的額外邪惡玩家.,,,,
spy,間諜,"每天晚上, 你都可以查看魔典(遊戲資料書), 你的身分可能會被視為好人的鎮民或城外人 (即使你死亡).",Show the Grimoire to the Spy for as long as they need.,Show the Grimoire to the Spy for as long as they need.,,
stormcatcher,風暴捉捕手,"選擇一個角色名稱. 如果該角色在遊戲中, 該角色的玩家只能死於處刑, 但邪惡玩家知道他是哪位玩家.",,,,
sweetheart,甜心,"當你死亡時, 一位玩家開始醉酒.",,Choose a player that is drunk.,,醉酒
tealady,侍女,"如果你的鄰居都是好人, 則他們都不會死亡.",,,,不會死
thief,小偷,"每天晚上, 選擇 1 位其他的玩家: 明天該玩家投下的票都計為負票.",The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,,負數票
tinker,修補匠,你隨時可能死亡. ,,The Tinker might die.,,死亡
towncrier,播報員,"每天晚上*, 你得知僕從們今天是否有提名.",,"Nod 'yes' or shake head 'no' for whether a Minion nominated today. Place the 'Minion not nominated' marker (remove 'Minion nominated', if any).",,"僕從未提名,僕從提名"
toymaker,玩具製造商,惡魔晚上時可以選擇不攻擊 (且一局遊戲中至少要做一次). 邪惡玩家正常地獲得起始資訊.,,,,
undertaker,入殮師,"每天晚上*, 你得知今天被處死的玩家的角色.",,If a player was executed today: Show that player’s character token.,,處決
vigormortis,食人魔,"每天晚上*, 選擇 1 位玩家: 該玩家死亡. 你殺死的僕從們會保留他們的能力, 並且使一位鎮民鄰居中毒. [−1 城外人]",,"The Vigormortis points to a player. That player dies. If a Minion, they keep their ability and one of their Townsfolk neighbours is poisoned.",,"死亡,具有能力,中毒"
virgin,處女,"如果第一次提名你的人是鎮民, 該玩家會被立即處死.",,,,無能力
vortox,沃托克斯,"每天晚上*, 選擇 1 位玩家: 該玩家死亡. 鎮民們的能力會得到錯誤的訊息. 每天白天, 如果沒有人被處死, 則邪惡陣營獲勝.",,The Vortox points to a player. That player dies.,,死亡
voudon,伏都教徒,"只有你和死亡玩家可以投票, 死亡玩家投票不需使用投票代幣, 也不需要50%的多數票.",,,,
washerwoman,洗衣女,你遊戲開始時得知在某兩位玩家中有一位特定的鎮民角色.,"Show the character token of a Townsfolk in play. Point to two players, one of which is that character.",,,"鎮民,非鎮民"
widow,寡婦,"在你的第一晚, 查看魔典(遊戲資料書)並且選擇 1 位玩家: 該玩家中毒. 一位好人玩家知道寡婦在遊戲中.","Show the Grimoire to the Widow for as long as they need. The Widow points to a player. That player is poisoned. Wake a good player. Show the 'These characters are in play' card, then the Widow character token.",,得知寡婦,中毒
witch,女巫,"每天晚上, 選擇 1 位玩家: 如果該玩家於明天提名, 則他會死亡, 如果只剩下三位玩家活著, 你失去這個能力.",The Witch points to a player. If that player nominates tomorrow they die immediately.,If there are 4 or more players alive: The Witch points to a player. If that player nominates tomorrow they die immediately.,,詛咒
zombuul,殭屍,"每天晚上*, 如果今天沒有死亡, 選擇 1 位玩家: 該玩家死亡. 你第一次死亡時不會死, 但會被視為已死亡.",,If no-one died during the day: The Zombuul points to a player. That player dies.,,"今天死亡,死亡"
