id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
spy,密偵,毎夜、魔導書を見る。死亡している場合も含め、自分が善良である、あるいは住民やよそ者であると認知される可能性がある。,Show the Grimoire to the Spy for as long as they need.,Show the Grimoire to the Spy for as long as they need.,,
stormcatcher,Storm Catcher,"Name a good character. If in play, they can only die by execution, but evil players learn which player it is.",,,,Safe
sweetheart,恋人,あなたが死亡した場合、プレイヤー1人はこれ以降泥酔になる。,,Choose a player that is drunk.,,Drunk
tealady,お茶汲み,自分の生き残っている両隣が共に善良なら、彼らは死亡しない。,,,,Can not die
thief,泥棒,毎夜、プレイヤーを1人選ぶ（自分は不可）。翌日、そのプレイヤーの賛成はマイナスに数える。,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,,Negative vote
tinker,鋳掛け屋,あなたは常に死亡する可能性がある。,,The Tinker might die.,,Dead
towncrier,触れ役,毎夜(*)、告発された手下がいたかどうかを知ることができる。,,"Nod 'yes' or shake head 'no' for whether a Minion nominated today. Place the 'Minion not nominated' marker (remove 'Minion nominated', if any).",,"Minion nominated,Minions not nominated"
toymaker,玩具職人,悪魔は誰も攻撃しないことを選ぶことができる。これはゲーム中に1回行う義務がある。邪悪のプレイヤーは通常のゲーム開始時の情報を得る。,,,,No Attack
undertaker,葬儀屋,毎夜(*)、今日の処刑で死亡したのがどの人物であるかを知ることができる。,,If a player was executed today: Show that player’s character token.,,Executed
vigormortis,ヴィゴルモルティス,毎夜(*)、プレイヤーを1人選ぶ。そのプレイヤーは死亡する。あなたが殺害した手下は能力を維持し、隣の住民1人は毒を受ける。〔よそ者-1〕,,"The Vigormortis points to a player. That player dies. If a Minion, they keep their ability and one of their Townsfolk neighbours is poisoned.",,"Dead,Has ability,Poisoned"
virgin,乙女,初めて告発されたとき、告発した側が住民だった場合、その住民はただちに処刑される。,,,,No ability
vortox,ヴォルトクス,毎夜(*)、プレイヤーを1人選ぶ。そのプレイヤーは死亡する。善良な能力は偽の情報を与える。毎昼、誰も処刑されなかった場合、邪悪が勝利する。,,The Vortox points to a player. That player dies.,,Dead
voudon,ブードゥー教徒,あなたと死者のみが賛成できる。そのための賛成トークンは必要としない。半数以上の賛成は必要とされない。,,,,
washerwoman,洗濯婦,ゲーム開始時に2人のプレイヤーの中に特定の住民がいるのを知ることができる。,"Show the character token of a Townsfolk in play. Point to two players, one of which is that character.",,,"Townsfolk,Wrong"
widow,Widow,"On your 1st night, look at the Grimoire and choose a player: they are poisoned. 1 good player knows a Widow is in play.","Show the Grimoire to the Widow for as long as they need. The Widow points to a player. That player is poisoned. Wake a good player. Show the 'These characters are in play' card, then the Widow character token.",,Knows,Poisoned
witch,魔女,毎夜(*)、プレイヤーを1人選ぶ。翌日そのプレイヤーが告発された場合、そのプレイヤーは死亡する。生き残っているプレイヤーが3人だけの場合、この能力は失われる。,The Witch points to a player. If that player nominates tomorrow they die immediately.,If there are 4 or more players alive: The Witch points to a player. If that player nominates tomorrow they die immediately.,,Cursed
zombuul,ゾンブール,毎夜(*)、今日の昼に誰も死亡していない場合、プレイヤーを1人選ぶ。そのプレイヤーは死亡する。最初にあなたが死亡する場合、あなたは死亡しないが、死亡したように見える。,,If no-one died during the day: The Zombuul points to a player. That player dies.,,"Dead,Died today"
