id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
thief,ქურდი,"ყოველ ღამით ირჩევ სხვა მოთამაშეს, რომლის ხმა მომდევნო დღისით ჩაითვლება უარყოფითად. (+1-ის ნაცვლად -1)",ქურდი ირჩევს მოთამაშეს. მიამაგრე ქურდის 'უარყოფითი ხმა' შემხსენებელი მოთამაშის პერსონაჟის ჟეტონს.,ქურდი ირჩევს მოთამაშეს. მიამაგრე ქურდის 'უარყოფითი ხმა' შემხსენებელი მოთამაშის პერსონაჟის ჟეტონს.,,უარყოფითი ხმა
tinker,Tinker,You might die at any time.,,The Tinker might die.,,Dead
towncrier,Town Crier,"Each night*, you learn if a Minion nominated today.",,"Nod 'yes' or shake head 'no' for whether a Minion nominated today. Place the 'Minion not nominated' marker (remove 'Minion nominated', if any).",,"Minions not nominated,Minion nominated"
toymaker,Toymaker,The Demon may choose not to attack & must do this at least once per game. Evil players get normal starting info.,,,,No Attack
undertaker,მესაფლავე,"ყოველ ღამით*, გაიგებ თუ რომელი პერსონაჟი გავარდა წინა დღით ხმის მიცემით.",,"თუ მოთამაშე გავარდა წინა დღით ხმის მიცემით, აჩვენე იმ მოთამაშის პერსონაჟის ჟეტონი.",,გავარდნილი
vigormortis,Vigormortis,"Each night*, choose a player: they die. Minions you kill keep their ability & poison 1 Townsfolk neighbour. [−1 Outsider]",,"The Vigormortis points to a player. That player dies. If a Minion, they keep their ability and one of their Townsfolk neighbours is poisoned.",,"Dead,Has ability,Poisoned"
virgin,ქალწული,"როცა პირველად ვინმე დაგასახელებს, თუ დამსახელებელი არის მოქალაქე, ის მაშინვე ვარდება.",,,,უუნარო
vortox,Vortox,"Each night*, choose a player: they die. Townsfolk abilities yield false info. Each day, if no-one is executed, evil wins.",,The Vortox points to a player. That player dies.,,Dead
voudon,Voudon,Only you and the dead can vote. They don't need a vote token to do so. A 50% majority is not required.,,,,
washerwoman,მრეცხავი,"თამაშის დაწყებისას იცი, რომ 2 პერსონაჟიდან 1 არის რომელიმე მოქალაქე.","აჩვენე თამაშში არსებული რომელიმე მოქალაქის ჟეტონი. გაიშვირე ხელები 2 მოთამაშისკენ, რომელთაგან ერთერთი არის ეგ პერსონაჟი.",,,"მოქალაქე,არასწორი"
widow,Widow,"On your 1st night, look at the Grimoire and choose a player: they are poisoned. 1 good player knows a Widow is in play.","Show the Grimoire to the Widow for as long as they need. The Widow points to a player. That player is poisoned. Wake a good player. Show the 'These characters are in play' card, then the Widow character token.",,Knows,Poisoned
witch,Witch,"Each night, choose a player: if they nominate tomorrow, they die. If just 3 players live, you lose this ability.",The Witch points to a player. If that player nominates tomorrow they die immediately.,If there are 4 or more players alive: The Witch points to a player. If that player nominates tomorrow they die immediately.,,Cursed
zombuul,Zombuul,"Each night*, if no-one died today, choose a player: they die. The 1st time you die, you live but register as dead.",,If no-one died during the day: The Zombuul points to a player. That player dies.,,"Died today,Dead"
