id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
seamstress,Szwaczka,"Raz w trakcie gry, nocą, wybierz 2 graczy (nie siebie) - dowiadujesz się, czy są w tej samej drużynie.","Szwaczka albo kręci głową na nie albo wskazuje dwóch innych graczy. Jeśli Szwaczka wybrała dwóch graczy, pokiwaj bądź pokręć głową w zależności od tego czy są w tej samej drużynie.","Jeśli Szwaczka nie wykorzystała jeszcze swojej zdolności - Szwaczka albo kręci głową na nie albo wskazuje dwóch innych graczy. Jeśli Szwaczka wybrała dwóch graczy, pokiwaj bądź pokręć głową w zależności od tego czy są w tej samej drużynie.",,brak zdolności
sentinel,Sentinel,There might be 1 extra or 1 fewer Outsider in-play.,,,,
shabaloth,Shabaloth (PL),"Kazdej nocy*, wybierz 2 graczy, ktorzy umra. Martwy gracz wybrany poprzedniej nocy moze zostac zwymiotowany.",,One player that the Shabaloth chose the previous night might be resurrected. The Shabaloth points to two players. Those players die.,,"Alive,Dead"
slayer,Pogromca,"Raz w trakcie gry, w ciagu dnia, publicznie wybierasz jednego gracza - jesli jest Demonem, ginie.",,,,No ability
snakecharmer,Zaklinacz węży,"Każdej nocy wybierz żywego gracza - jeśli wybrałeś demona, to zamieniacie się z nim postaciami i drużynami a i zostaje on otruty.","Zaklinacz węży wskazuje gracza. Jeśli ten gracz jest demonem - Zamień postaci i drużyny demona i Zaklinacza. Obudź każdego z nich, aby ich poinformować o nowej roli i drużynie. Nowy Zaklinacz węży jest otruty.","Zaklinacz węży wskazuje gracza. Jeśli ten gracz jest demonem - Zamień postaci i drużyny demona i Zaklinacza. Obudź każdego z nich, aby ich poinformować o nowej robi i drużynie. Nowy Zaklinacz węży jest otruty.",,otruty
snitch,Snitch,Minions start knowing 3 not-in-play characters.,After Minion info wake each Minion and show them three not-in-play character tokens. These may be the same or different to each other and the ones shown to the Demon.,,,
soldier,Zolnierz,Nie mozesz zostac zabity przez Demona.,,,,
spiritofivory,Spirit Of Ivory,There can't be more than 1 extra evil player.,,,,No extra evil
spy,Szpieg,"Kazdej nocy zagladasz do grymuaru. Mozesz pokazac sie jako dobry i jako mieszczanin lub outsider, nawet po smierci.",Show the Grimoire to the Spy for as long as they need.,Show the Grimoire to the Spy for as long as they need.,,
stormcatcher,Storm Catcher,"Name a good character. If in play, they can only die by execution, but evil players learn which player it is.",,,,Safe
sweetheart,Cukiereczek,Po Twojej śmierci jeden z graczy będzie pijany.,,"Jeśli dziś umarł Cukiereczek - wybierz gracza, który będzie pijany.",,pijany
tealady,Herbaciarka,"Jesli obydwoje z Twoich zyjacych sasiadow jest dobrych, zadne z nich nie moze umrzec.",,,,Can not die
thief,Thief,"Each night, choose a player (not yourself): their vote counts negatively tomorrow.",The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,The Thief points to a player. Put the Thief's 'Negative vote' reminder by the chosen player's character token.,,Negative vote
tinker,Druciarz,Mozesz umrzec w dowolnym momencie.,The Tinker might die.,The Tinker might die.,,Dead
towncrier,Krzykacz miejski,"Każdej nocy* dowiadujesz się, czy sługus dziś nominował",Umieść żeton 'sługus nie nominował'.,"Pokiwaj głową na tak lub pokręć na nie w zależności od tego, czy sługus dziś nominował. Umieść żeton 'sługus nie nominował' (zabierz żeton 'sługus nominował', jeśli tam jest).",,"sługus nie nominował,sługus nominował"
toymaker,Toymaker,The Demon may choose not to attack & must do this at least once per game. Evil players get normal starting info.,,,,No Attack
undertaker,Grabarz,"Kazdej nocy* dowiadujesz sie, ktora postac stracono dzis podczas egzekucji.",,If a player was executed today: Show that player’s character token.,,Executed
vigormortis,Vigormortis,"Każdej nocy* wybierz gracza, który umiera. Sługusi, których zabijesz, nadal posiadają swoją zdolność i zatruwają 1 sąsiadującego mieszczanina. [-1 Outsider]",,"Vigormortis wskazuje gracza. Gracz ten umiera. Jeśli był to sługus, to nadal może korzystać on ze swojej zdolności i jeden z jego sąsiadujących mieszczan zostaje na stałe otruty.",,"ma zdolność,otruty,zgon"
virgin,Dziewica,"Gdy zostaniesz nominowany po raz pierwszy w grze, a nominuje Cie mieszczanin, zostaje on natychmiast stracony.",,,,No ability
vortox,Vortox,"Każdej nocy* wybierz gracza, który umiera. Zdolności mieszczan zwracają fałszywe informacje. Każdego dnia, jeśli nikt nie został stracony, zło wygrywa.",,Vortox wskazuje gracza. Gracz ten umiera.,,zgon
voudon,Voudon,Only you and the dead can vote. They don't need a vote token to do so. A 50% majority is not required.,,,,
washerwoman,Praczka,"Na poczatku gry dowiadujesz sie, ze jeden z dwoch graczy jest konkretnym mieszczaninem.","Show the character token of a Townsfolk in play. Point to two players, one of which is that character.",,,"Townsfolk,Wrong"
widow,Widow,"On your 1st night, look at the Grimoire and choose a player: they are poisoned. 1 good player knows a Widow is in play.","Show the Grimoire to the Widow for as long as they need. The Widow points to a player. That player is poisoned. Wake a good player. Show the 'These characters are in play' card, then the Widow character token.",,Knows,Poisoned
witch,Wiedźma,"Każdej nocy wybierz gracza - jeśli jutro nominuje, umrze. Tracisz tę zdolność przy trzech żywych graczach.",The Witch points to a player. If that player nominates tomorrow they die immediately.,"Jeśli przy życiu pozostaje 4 lub więcej graczy - Wiedźma wskazuje gracza. Jeśli ten gracz jutro nominuje, natychmiast umiera.",,przeklęty
zombuul,Zombuul (PL),"Kazdej nocy*, jesli dzis nikt nie zginal, wybierz gracza, ktory umrze. Kiedy umrzesz po raz pierwszy, bedziesz nadal zyc, ale bedziesz sie pokazywac jako martwy.",,If no-one died during the day: The Zombuul points to a player. That player dies.,,"Dead,Died today"
