id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
pukka,Пукка,"Каждой ночью выберите игрока: он становится отравлен. Отравленный вами ранее игрок умирает, затем становится здоров.",Пукка указывает на игрока. Этот игрок отравлен.,Пукка указывает на игрока. Этот игрок отравлен. Ранее отравленный игрок умирает.,,"Мертв,Отравлен"
puzzlemaster,Эрудит,"1 игрок пьян (это в силе и после вашей смерти). Если вы с первой попытки угадаете, кто это, вы узнаете личность Демона, но если угадали неверно, то и информацию получите ложную.",,,,"Догадка истрачена,Пьян"
ravenkeeper,Хранитель воронов,"Если вы умерли ночью, вы просыпаетесь и выбираете игрока: вы узнаете его роль.",,Если Хранитель воронов умер этой ночью: Хранитель воронов указывает на игрока. Покажите жетон роли этого игрока.,,
recluse,Затворник,Вы иногда представляетесь злым Приспешником или Демоном. Способность в силе и после вашей смерти.,,,,
revolutionary,Революционер,"Всем известно, что 2 сидящих рядом игрока находятся на одной стороне. Один раз за игру, 1 из них иногда может неверно представиться.",,,,Register Falsely?
riot,Бедлам,"Выдвинутые игроки немедленно умирают, но имеют право сразу же выдвинуть кого-то еще (в 3-й день они обязаны это сделать). После 3-го дня зло побеждает. [Все Приспешники - Бедлам]",,,,
sage,Мудрец,"Если Демон убил вас, вы узнаете 2 игроков, 1 из которых - он.",,"Если Мудрец убит Демоном, укажите на двух игроков, из которых один - этот Демон.",,
sailor,Моряк,Каждой ночью выберите живого игрока: один из вас пьянеет до заката. Вы не можете умереть.,"Моряк указывает на игрока. Либо Моряк, либо выбранный игрок становится пьян.","Ранее опьяневший игрок трезвеет. Моряк указывает на игрока. Либо Моряк, либо выбранный игрок становится пьян.",,Пьян
saint,Святой,"Если вы убиты на казни, ваша команда проигрывает.",,,,
savant,Савант,Каждый день вы можете наедине узнать у Рассказчика 2 факта: 1 истинный и 1 ложный.,,,,
scapegoat,Козел отпущения,"Если казнен игрок, находящийся на вашей стороне, вместо него иногда можете быть казнены вы.",,,,
scarletwoman,Блудница,"Если живы хотя бы 5 игроков и погибает Демон, то Демоном становитесь вы. (Странники не считаются)",,"Если Блудница стала Демоном: покажите карточку ""Вы являетесь"", затем жетон Демона.",,Демон
seamstress,Портниха,"Один раз за игру, ночью, можете выбрать 2 игроков (кроме себя). Вы узнаете, на одной ли они стороне.","Портниха либо качанием головы отказывается действовать, либо указывает на двух других игроков. Если Портниха выбрала игроков, кивните (да) или покачайте головой (нет) в зависимости от того, на одной ли они стороне.","Если Портниха еще не применяла способность: Портниха либо качанием головы отказывается действовать, либо указывает на двух других игроков. Если Портниха выбрала игроков, кивните (да) или покачайте головой (нет) в зависимости от того, на одной ли они стороне.",,Истрачено
sentinel,Привратник,"В игре иногда может быть на 1 Изгоя больше или меньше, чем должно быть.",,,,
shabaloth,Шабалот,"Каждой ночью* выберите 2 игроков: они умирают. Один из мертвых игроков, выбранных прошлой ночью, иногда оживает.",,"Один игрок, выбранный Шабалотом прошлой ночью, может быть воскрешен. Шабалот указывает на двух игроков. Эти игроки умирают.",,"Жив,Мертв"
slayer,Истребитель,"Один раз за игру, днем, можете открыто выбрать игрока. Если это был Демон, он умирает.",,,,Истрачено
snakecharmer,Заклинатель змей,"Каждой ночью выберите живого игрока. Если вы выбрали Демона, он меняется с вами ролями и стороной, а затем становится отравлен.","Заклинатель змей указывает на игрока. Если этот игрок - Демон, поменяйте местами роли и стороны Заклинателя змей и Демона. Разбудите обоих игроков по очереди, чтобы объявить им их новую роль и сторону. Новый Заклинатель змей отравлен","Заклинатель змей указывает на игрока. Если этот игрок - Демон, поменяйте местами роли и стороны Заклинателя змей и Демона. Разбудите обоих игроков по очереди, чтобы объявить им их новую роль и сторону. Новый Заклинатель змей отравлен",,Отравлен
snitch,Болтун,"Приспешникам известны 3 роли, отсутствующие в игре.","После знакомства Приспешников с Демоном разбудите каждого Приспешника и покажите им три жетона отсутствующих в игре ролей. Они могут быть разными для каждого Приспешника, а также могут отличаться от тех, что видел Демон.",,,
soldier,Солдат,Вы защищены от Демона.,,,,
spiritofivory,Дух-защитник,На стороне зла не может быть более одного лишнего игрока.,,,,No extra evil
spy,Шпион,Каждой ночью вы можете заглянуть в Гримуар. Вы иногда представляетесь добрым Горожанином или Изгоем (это в силе и после вашей смерти).,Покажите Шпиону Гримуар на достаточное время.,Покажите Шпиону Гримуар на достаточное время.,,
stormcatcher,Киногерой,"Назовите добрую роль. Если она находится в игре, то ее владелец может быть убит только на казни, но злым игрокам будет известно, кто он.",,,,Safe
sweetheart,Душечка,"Когда вы умираете, 1 игрок становится пьян до конца игры.",,"Выберите игрока, который опьянеет.",,Пьян
tealady,Чаевница,"Если оба ваших живых соседа - добрые, они не могут умереть.",,,,Не может умереть
thief,Вор,Каждой ночью выберите игрока (кроме себя): завтра его голос засчитывается наоборот.,Вор указывает на игрока. Положите жетон ""Отрицательный голос"" рядом с ролью этого игрока.,Вор указывает на игрока. Положите жетон ""Отрицательный голос"" рядом с ролью этого игрока.,,Отрицательный голос
tinker,Умелец,Иногда вы можете умереть просто так.,,Умелец может умереть.,,Мертв
towncrier,Глашатай,"Каждой ночью* вы узнаете, выдвигал ли сегодня Приспешник.",,"Кивните (да) или покачайте головой (нет) в зависимости от того, выдвигал ли днем кто-то из Приспешников кого-либо. Разместите жетон ""Приспешники не выдвигали"", а жетон ""Приспешник выдвигал"" уберите, если он размещен.",,"Приспешник выдвигал,Приспешники не выдвигали"
toymaker,Куклодел,Демон может воздержаться от атаки и обязан это сделать хотя бы раз за игру. Злые игроки получают обычную стартовую информацию.,,,,No Attack
undertaker,Гробовщик,"Каждой ночью* вы узнаете роль игрока, убитого на казни сегодня.",,Если сегодня был казнен игрок: покажите жетон роли этого игрока.,,Казнен
vigormortis,Вигормортис,"Каждой ночью* выберите игрока: он умирает. Убитые вами Приспешники сохраняют свою способность, а один из их соседей-Горожан становится отравлен. [-1 Изгой]",,"Вигормортис указывает на игрока. Этот игрок умирает. Если это Приспешник, он сохраняет свою способность, а один из его соседей-Горожан становится отравлен.",,"Имеет способность,Мертв,Отравлен"
virgin,Девственница,"Когда вас выдвигают в первый раз, выдвинувший вас игрок немедленно становится казнен сам, если он Горожанин.",,,,Истрачено
vortox,Вортокс,"Каждой ночью* выберите игрока: он умирает. Способности Горожан дают только ложную информацию. Если день завершается без казни, зло побеждает.",,Вортокс указывает на игрока. Этот игрок умирает.,,Мертв
voudon,Шаман,Голосовать можете только вы и мертвые игроки (и жетон голоса им для этого не требуется). Для осуждения не нужно 50-процентное большинство.,,,,
washerwoman,Прачка,"Вы начинаете игру, зная 2 игроков, один из которых является каким-либо определенным Горожанином.","Покажите жетон роли Горожанина, присутствующего в игре. Укажите на двух игроков, один из которых является этой ролью.",,,"Горожанин,Обманка"
widow,Вдова,"В первую ночь загляните в Гримуар и выберите игрока: этот игрок отравлен. 1 добрый игрок знает, что Вдова присутствует в игре.","Покажите Гримуар Вдове на достаточное время. Вдова указывает на игрока. Этот игрок отравлен. Разбудите любого доброго игрока, покажите ему карточку ""Эти роли присутствуют в игре"", затем жетон Вдовы.",,Знает,Отравлен
witch,Ведьма,"Каждой ночью выберите игрока: если завтра он кого-то выдвинет, то тут же умрет. Если живы только 3 игрока, вы теряете эту способность.","Ведьма указывает на игрока. Если этот игрок выдвигает кого-то на следующий день, то немедленно умирает.","Если живы 4 или больше игроков: Ведьма указывает на игрока. Если этот игрок выдвигает кого-то на следующий день, то немедленно умирает.",,Проклятье
zombuul,Зомбул,"Каждой ночью*, если этим днем никто не умер, выберите игрока: он умирает. Когда вы умираете в первый раз, то остаетесь в живых, но представляетесь мертвым.",,Если никто не умер днем: Зомбул указывает на игрока. Этот игрок умирает.,,"Мертв,Умер сегодня"
