id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
philosopher,Faussaire,"Une fois par partie, pendant la nuit, choisissez un rôle « bon » et gagnez cette capacité. Si ce rôle est déjà en jeu, ce joueur devient ivre.","Il décide s’il utilise sa capacité. Si oui, il indique un rôle « bon » sur sa feuille. Il gagne cette capacité. Si le rôle était déjà en jeu, ce joueur devient ivre et le Faussaire est maintenant son rôle.","S’il n'a pas encore utilisé sa capacité: il décide s’il utilise sa capacité. Si oui, il indique un rôle « bon » sur sa feuille. Il gagne cette capacité. Si le rôle était déjà en jeu, ce joueur devient ivre et le Faussaire est maintenant son rôle.","Faussaire,Ivre",
pithag,Vieille Chouette,"Chaque nuit*, choisissez un joueur et un rôle qu'il devient (s'il n'est pas en jeu) sans changer d’alignement. Si un Démon est créé, les morts de cette nuit seront laissés au choix du Conteur.",,"Elle pointe un joueur et un rôle sur sa feuille. Si le rôle n'est pas en jeu: Remplacez le jeton de rôle de ce joueur par le rôle choisi. Réveillez ce joueur et montrez la carte violette « Vous êtes », puis le nouveau rôle et faire signe de la main pour indiquer aucun changement d'alignement.",,
pixie,Pixie,"La première nuit, le Conteur vous désigne un rôle qui est en jeu. Si vous êtes dément jusqu’à la mort du joueur qui a actuellement ce rôle, vous devenez ce rôle.",Présenter le jeton rôle d'un Villageois en jeu.,"S'il était Dément et que le joueur est mort, traitez le Pixie comme s'il avait la capacité du rôle approprié.",,"Avec capacité de,Dément"
po,Po,"Chaque nuit*, vous pouvez choisir un joueur et il meurt. Si votre dernier choix n'était personne, choisissez trois joueurs qui mourront cette nuit.",,"S’il n'a choisi personne la nuit précédente, désigne 3 joueurs. Sinon, décide s’il ne fait rien ou pointe un joueur. Le/les joueur(s) meurt(ent).",,"Assassiné 1,Assassiné 2,Assassiné 3,Attaque x3"
poisoner,Empoisonneur,"Chaque nuit, choisissez un joueur: il est empoisonné cette nuit ainsi que le jour suivant.",Choisit un joueur qui sera empoisonné (nuit et jour suivant),Le joueur précédemment empoisonné ne l'est plus. Choisit un joueur qui sera empoisonné (nuit et jour suivant).,,Empoisonné
politician,Politicien,"Si vous êtes le joueur qui est majoritairement responsable de la défaite de votre équipe, vous gagnez avec l’équipe adverse (même mort).",,,,
poppygrower,Cultivateur de pavot,"Les maléfiques ne se connaissent entre eux. À votre mort, ils apprennent qui sont les Sbires et le Démon.","Ne réveiller pas les Sbires lors de la première nuit, ils ne savent pas qui est le Démon et les autres Sbires. Le Démon reçoit malgré tout ses trois bluffs.","Si le Cultivateur est mort, réveiller les Sbires et Démon (morts ou vifs) et leurs présenter le Démon et les Sbires.",,Maléfiques se réveillent
preacher,Prédicateur,"Chaque nuit, choisissez un joueur: si le joueur choisi est un Sbire il se fait réveiller et il apprend qu’il a perdu sa capacité.","Il désigne un joueur. Si le joueur choisi est un Sbire: Réveillez ce joueur et montrez-lui la carte verte « Ce rôle vous a sélectionné », puis le jeton de rôle. Le joueur choisi n'a désormais plus de capacité.","Il désigne un joueur. Si le joueur choisi est un Sbire: Réveillez ce joueur et montrez-lui la carte verte « Ce rôle vous a sélectionné », puis le jeton de rôle. Le joueur choisi n'a désormais plus de capacité.",,Aucune capacité
professor,Professeur,"Une fois par partie, pendant la nuit*, choisissez un joueur mort: s'il s'agit d'un Villageois, il sera ressuscité.",,"Une fois par partie, s’ii n'a pas utilisé sa capacité, il indique s'il ne veut pas l'utiliser ou pointe un joueur mort. Si ce joueur mort est un Villageois, il est ressuscité.",,"Inactif,Vivant"
psychopath,Psychopathe,"Chaque jour, avant les nominations, vous pouvez choisir un joueur publiquement : il meurt. Si vous êtes exécuté, vous ne mourrez que si vous perdez à pierre-feuille-ciseau.",,,,
pukka,Pooka,"Chaque nuit, choisissez un joueur: il est empoisonné jusqu'à la nuit prochaine, puis il meurt et devient sain.",The Pukka points to a player. That player is poisoned.,Le précédent joueur empoisonné meurt. Il pointe un joueur. Ce joueur est empoisonné.,,"Empoisonné,Mort"
puzzlemaster,Maitre des Puzzles,"1 joueur est ivre, même si vous mourrez. Si vous devinez qui est ce joueur, vous apprenez qui est le Démon. Si vous vous trompez, vous recevez une information fausse.",,,,"Saoul,Utilisé"
ravenkeeper,Gardien,"Si vous mourez pendant la nuit, vous choisissez un joueur et apprenez son rôle.",,"S’il meurt cette nuit, réveillez-le. Il pointe un joueur de son choix. Montrer lui le jeton rôle de ce joueur.",,
recluse,Reclus,"Vous pourriez être reconnu comme étant maléfique (Sbire ou Démon), même si vous êtes mort.",,,,
revolutionary,Révolutionnaire,"2 joueurs voisins sont connus pour être du même alignement. Une fois par partie, l'un d'entre eux apparaîtra comme ayant l'alignement opposé",,,,Register Falsely?
riot,Émeutier,"Les nominés meurent, mais peuvent nommer immédiatement (le 3eme jour, ils y sont obligé). Après le 3eme jour, le Mal l'emporte. [Tous les Sbires sont Émeutier]",,,,
sage,Sage,"Si le Démon vous tue, vous apprenez de qui il s'agit entre deux joueurs.",,"S’il a été tué par le Démon, pointez deux joueurs (dont le Démon).",,
sailor,Marin,"Chaque nuit, choisissez un joueur vivant : un de vous est ivre jusqu’au crépuscule. Si vous êtes sobre, vous ne pouvez pas mourir.",Il choisit 1 joueur vivant : un des deux est ivre jusqu’au crépuscule (nuit et jour suivant). Le marin sobre ne peut pas mourir.,Il choisit 1 joueur vivant : un des deux est ivre jusqu’au crépuscule (nuit et jour suivant). Le marin sobre ne peut pas mourir.,,"Ivre,Marin Protégé"
saint,Vertueux,"Si vous mourez par exécution, votre équipe perd.",,,,
savant,Savant,"Chaque jour, visitez le Conteur pour apprendre: une vérité et un mensonge.",,,,
scapegoat,Bouc Émissaire,"Si un joueur de votre alignement est exécuté, vous pourriez être exécuté à sa place.",,,,
scarletwoman,Croqueuse d'homme,"S'il y a 5 joueurs vivants ou plus (voyageurs exclus) et que le Démon meurt, vous devenez le nouveau Démon.",,"Si 5 joueurs vivants ou + (voyageurs exclus) et Démon meurt par exécution, elle remplacera le Démon, la réveiller et lui indiquer.",,Démon
seamstress,Couturière,"Une fois par partie, pendant la nuit, choisissez deux autres joueurs. Vous apprendrez s'ils sont du même alignement.","Elle décide si elle utilise sa capacité. Si oui, elle pointe deux joueurs et le conteur lui indique s'ils sont du même alignement.","Si elle n'a pas encore utilisé sa capacité: elle décide si elle utilise sa capacité. Si oui, elle pointe deux joueurs et le conteur lui indique s'ils sont du même alignement.",,Inactif
sentinel,Sentinelle,Il peut y avoir 1 étranger de plus ou de moins en jeu.,,,,
shabaloth,Shabaloth,"Chaque nuit*, choisissez deux joueurs: ils sont dévorés. Un de ceux-ci pourrait être régurgité la nuit suivante (même s'il était déjà mort).",,Un joueur qui a été dévoré la nuit précédente pourrait revenir à la vie. Désigne deux joueurs. Ces joueurs meurent.,,"Dévoré 1,Dévoré 2,Vivant"
slayer,Mercenaire,"Une fois par partie, pendant la journée, choisissez publiquement un joueur : Si un démon est choisi, il meurt",,,,Inactif
snakecharmer,Charmeur de serpent,"Chaque nuit, choisissez un joueur vivant. Si vous avez choisi un Démon, vous échangez de rôle avec lui et il devient empoisonné.","Il pointe un joueur. Si ce joueur est le Démon: Échangez leurs jetons rôle. Lui Indiquer qu'il est le nouveau Démon. Montrez-lui la carte violette « Vous êtes » et le jeton Démon. Réveillez l'ancien Démon et montrez-lui la carte violette « Vous êtes », le jeton Charmeur de serpent et un pouce vers le haut et il est maintenant empoisonné.","Il pointe un joueur. Si ce joueur est le Démon: Échangez leurs jetons rôle. Lui Indiquer qu'il est le nouveau Démon. Montrez-lui la carte violette « Vous êtes » et le jeton Démon. Réveillez l'ancien Démon et montrez-lui la carte violette « Vous êtes », le jeton Charmeur de serpent et un pouce vers le haut et il est maintenant empoisonné.",,Empoisonné
snitch,Balance,"Les Sbires apprennent également trois bluffs. Cette liste sera la même pour chacun mais si possible, différente de la liste du Démon.",Communiquer 3 bluffs au Sbires.,,,
soldier,Soldat,Vous êtes à l'abri des effets négatifs du Démon.,,,,
spiritofivory,Esprit d'ivoire,Il ne peut pas y avoir plus d'un joueur maléfique supplémentaire.,,,,No extra evil
spy,Espion,"Chaque nuit, vous voyez le grimoire. Vous pourriez être reconnu comme étant « Bon » (Villageois ou Étranger), même si vous êtes mort.",Se réveille et peut regarder le grimoire.,Se réveille et peut regarder le grimoire.,,
stormcatcher,Attrape-tempête,"Nommez un rôle bon. S'il est en jeu, le joueur qui l'incarne ne peut mourir que par exécution, mais les joueurs malfaisants apprennent de qui il s'agit.",,,,Safe
sweetheart,Dulcinée,"Si vous mourez, un autre joueur devient ivre à partir de maintenant.",,Choisissez un joueur. Il devient ivre.,,Ivre
tealady,Herboriste,"Si vos deux voisins vivants sont « bons », ils ne peuvent pas mourir.",,,,Protégé
thief,Voleur,"Chaque nuit, choisissez un autre joueur: son vote compte négativement le jour suivant.",Choisit un autre joueur (lui assigner le jeton « Vote négatif ») qui aura un vote négatif le jour suivant.,Choisit un autre joueur (lui assigner le jeton « Vote négatif ») qui aura un vote négatif le jour suivant.,,Vote négatif
tinker,Inventeur,Vous pouvez mourir... à tout moment.,,L'Inventeur pourrait mourir.,,Mort
towncrier,Crieur,"Chaque nuit*, vous apprenez si un Sbire a nommé.",Placez le jeton “Aucune nomination”.,"Indiquer d'un signal de tête (hocher oui, secouer non) pour indiquer si un Sbire a nommé aujourd'hui. Remplacer le jeton “Nomination” par le “Aucune nomination” (le cas échéant).",,"Aucune nomination,Sbire Nomination"
toymaker,Fabricant de jouets,Le démon peut choisir de ne pas attaquer et doit le faire au moins une fois par partie. Les mauvais joueurs obtiennent des informations de départ normales.,,,,No Attack
undertaker,Croque-mort,"Chaque nuit*, vous apprenez quel est le rôle du joueur qui vient d’être exécuté le jour dernier.",,"Si un joueur est mort par exécution aujourd'hui, montrer lui le jeton rôle de ce joueur.",,Exécuté
vigormortis,Vigormortis,"Chaque nuit*, choisissez un joueur: il meurt. Les Sbires que vous tuez gardent leur capacité et un de ses voisins Villageois (mort ou vif) est empoisonné. [-1 Étranger].",,Il pointe un joueur: il meurt. Un Sbire tué garde sa capacité et un de ses voisins Villageois (mort ou vif) est empoisonné.,,"Assassiné,Capacité Active,Empoisonné"
virgin,Vierge,"La première fois que vous êtes mise en nomination, si le proposant est un Villageois, il est exécuté immédiatement.",,,,Inactif
vortox,Vortox,"Chaque nuit*, choisissez un joueur; il meurt. Les capacités des Villageois produisent de fausses informations. Si pas d’exécution, le mal l'emporte.",,"Il pointe un joueur: il meurt. Si personne n'est exécuté à chaque jour, les maléfiques l'emportent.",,Assassiné
voudon,Nécromant,"Seuls vous et les morts peuvent voter. Pas besoin de jeton, ni d'une majorité de minimum 50%.",,,,
washerwoman,Lavandière,"Votre première nuit, le Conteur vous désigne 2 joueurs. Il vous donne ensuite le rôle de Villageois de l’un des deux.",Désigner 2 joueurs et présenter le jeton rôle Villageois de l'un d'eux.,,,"Autre,Villageois"
widow,Veuve Noire,"La première nuit, regardez le Grimoire et choisissez un joueur : il est empoisonné. Un joueur « Bon » sait que la Veuve Noire est en jeu.",Montrez le Grimoire à la Veuve Noire. Elle désigne ensuite un joueur : ce joueur est empoisonné. Réveillez un joueur « Bon ». Montrez la carte cyan « Ce rôle est en jeu » et le jeton de la Veuve Noire.,,Vu,Empoisonné
witch,Sorcière,"Chaque nuit, choisissez un joueur: s'il fait une nomination le jour suivant, il meurt aussitôt. Si seulement 3 joueurs sont vivants, votre capacité est inactive.",Elle désigne un joueur. Ce joueur est maudit pour le lendemain.,Elle désigne un joueur. Ce joueur est maudit pour le lendemain.,,Maudit
zombuul,Zombuul,"Chaque nuit*, si personne n’est mort aujourd'hui, choisissez un joueur: il meurt. La première fois que vous mourez, vous restez en vie mais êtes reconnu comme mort.",,"Si personne n’est mort aujourd'hui, choisit un joueur, il meurt.",,"Assassiné,Aucun Mort"
